OID,param,emissions
1281,Total,3.888159
1282,Total,4.340331
1283,Total,1.551959
1284,Total,0.956309
1285,Total,1.355821
1286,Total,1.407452
1287,Total,1.551087
1288,Total,0.803509
1289,Total,1.688251
1290,Total,1.018136
1291,Total,1.384843
1292,Total,3.927486
1293,Total,3.277337
1294,Total,2.566246
1295,Total,2.103532
1296,Total,1.998123
1297,Total,1.263681
1301,Total,0.525476
1302,Total,1.320369
1303,Total,1.274187
1304,Total,1.860426
1305,Total,1.434399
1306,Total,2.021605
1307,Total,2.385252
1308,Total,2.745643
1309,Total,1.837156
1310,Total,2.456576
1311,Total,3.810585
1312,Total,6.530176
1313,Total,9.882655
1314,Total,2.93752
1315,Total,3.114729
1316,Total,4.318202
1317,Total,5.004954
1318,Total,4.527594
1319,Total,3.835945
1320,Total,3.243229
1321,Total,1.298304
1322,Total,0.565373
1323,Total,0.500079
1324,Total,0.744927
1325,Total,1.526877
1326,Total,2.33455
1327,Total,2.210862
1328,Total,0.492385
1329,Total,1.244398
1330,Total,2.209905
1331,Total,2.126306
1332,Total,1.895791
1333,Total,1.98055
1334,Total,1.179733
1335,Total,0.26829
1336,Total,1.347954
1337,Total,0.34889
1341,Total,0.711507
1342,Total,1.381075
1343,Total,2.129821
1344,Total,1.695994
1345,Total,1.44247
1346,Total,1.525361
1347,Total,1.859493
1348,Total,2.198575
1349,Total,3.718059
1350,Total,4.988543
1351,Total,5.758829
1352,Total,6.583755
1353,Total,4.484408
1354,Total,1.853744
1355,Total,3.730214
1356,Total,3.856439
1357,Total,5.628481
1358,Total,4.685387
1359,Total,1.174023
1360,Total,0.444274
1361,Total,0.598924
1362,Total,0.952201
1363,Total,0.826681
1364,Total,0.979013
1365,Total,2.348164
1366,Total,2.217856
1367,Total,0.660742
1368,Total,0.698998
1369,Total,0.681557
1370,Total,1.912597
1371,Total,1.350914
1372,Total,1.038204
1373,Total,0.798007
1374,Total,1.373008
1375,Total,1.642174
1376,Total,0.358505
1377,Total,0.196343
1379,Total,0.233949
1380,Total,1.566856
1381,Total,1.107627
1382,Total,1.128274
1383,Total,1.121855
1384,Total,1.756022
1385,Total,1.640823
1386,Total,1.543979
1387,Total,1.886825
1388,Total,1.699334
1389,Total,1.065086
1390,Total,2.359867
1391,Total,5.246468
1392,Total,8.07704
1393,Total,6.867673
1394,Total,6.969429
1395,Total,5.814067
1396,Total,2.048387
1397,Total,4.535719
1398,Total,5.446571
1399,Total,6.731349
1400,Total,2.960802
1401,Total,2.142014
1402,Total,0.589315
1403,Total,0.982261
1404,Total,1.153426
1405,Total,2.344414
1406,Total,0.907783
1407,Total,0.669748
1408,Total,0.759317
1409,Total,1.209387
1410,Total,0.584477
1411,Total,0.43687
1412,Total,0.611772
1413,Total,2.561153
1414,Total,2.645519
1415,Total,1.710873
1416,Total,3.243708
1417,Total,1.518743
1418,Total,0.398524
1419,Total,1.001406
1420,Total,0.14883
1421,Total,0.465154
1423,Total,0.575263
1424,Total,1.273119
1425,Total,1.272336
1426,Total,3.480632
1427,Total,2.405269
1428,Total,1.506936
1429,Total,2.469884
1430,Total,2.699928
1431,Total,2.547029
1432,Total,2.31538
1433,Total,1.84521
1434,Total,1.067993
1435,Total,1.601061
1436,Total,2.357393
1437,Total,7.449802
1438,Total,9.063485
1439,Total,8.225553
1440,Total,9.525282
1441,Total,8.857618
1442,Total,1.379478
1443,Total,4.493376
1444,Total,5.358634
1445,Total,4.174748
1446,Total,2.040208
1447,Total,3.689131
1448,Total,0.448
1449,Total,0.661317
1450,Total,1.314866
1451,Total,0.876225
1452,Total,0.699705
1453,Total,0.721453
1454,Total,0.805558
1455,Total,1.058213
1456,Total,0.637118
1457,Total,0.667211
1458,Total,0.466378
1459,Total,0.753345
1460,Total,2.773399
1461,Total,3.869655
1462,Total,2.886124
1463,Total,2.001311
1464,Total,0.445529
1465,Total,0.580413
1466,Total,0.253661
1467,Total,0.985647
1468,Total,0.79974
1470,Total,1.627143
1471,Total,1.34273
1472,Total,2.098309
1473,Total,5.998065
1474,Total,4.536623
1475,Total,3.372411
1476,Total,1.783593
1477,Total,2.515648
1478,Total,2.498672
1479,Total,3.057942
1480,Total,2.556037
1481,Total,3.247545
1482,Total,2.474516
1483,Total,3.266584
1484,Total,7.763499
1485,Total,9.048143
1486,Total,9.160337
1487,Total,8.314317
1488,Total,9.029384
1489,Total,3.616144
1490,Total,1.568729
1491,Total,4.934615
1492,Total,6.069972
1493,Total,2.214824
1494,Total,2.839647
1495,Total,1.743139
1496,Total,0.562653
1497,Total,1.010298
1498,Total,0.876452
1499,Total,0.623903
1500,Total,0.795639
1501,Total,0.758167
1502,Total,0.653337
1503,Total,0.610132
1504,Total,0.831772
1505,Total,0.719552
1506,Total,0.522263
1507,Total,0.845874
1508,Total,2.570981
1509,Total,3.189332
1510,Total,2.723558
1511,Total,1.793474
1512,Total,1.123442
1513,Total,1.42714
1514,Total,0.771873
1515,Total,1.567474
1516,Total,1.017487
1517,Total,0.514974
1518,Total,0.328753
1519,Total,1.006816
1520,Total,1.952476
1521,Total,3.802186
1522,Total,2.939507
1523,Total,3.464667
1524,Total,3.930637
1525,Total,5.244225
1526,Total,3.219635
1527,Total,2.603817
1528,Total,2.977362
1529,Total,3.629992
1530,Total,4.969934
1531,Total,9.195138
1532,Total,4.083036
1533,Total,4.254999
1534,Total,4.332401
1535,Total,9.217938
1536,Total,10.555598
1537,Total,9.912291
1538,Total,7.662796
1539,Total,3.146673
1540,Total,2.081132
1541,Total,4.738672
1542,Total,4.019857
1543,Total,2.919358
1544,Total,1.215986
1545,Total,0.511059
1546,Total,1.21851
1547,Total,0.985089
1548,Total,0.747772
1549,Total,0.854679
1550,Total,0.738836
1551,Total,0.776785
1552,Total,0.836574
1553,Total,1.299217
1554,Total,1.125238
1555,Total,0.878248
1556,Total,0.638032
1557,Total,0.589573
1558,Total,3.495903
1559,Total,2.089025
1560,Total,2.758193
1561,Total,2.369382
1562,Total,2.208753
