OID,param,emissions
1038,Total,7.941068
1039,Total,5.20099
1040,Total,5.575506
1041,Total,7.098851
1042,Total,4.849445
1043,Total,9.258666
1044,Total,8.814476
1045,Total,8.868827
1046,Total,12.159288
1050,Total,1.990606
1051,Total,13.795083
1054,Total,18.79396
1055,Total,16.466547
1056,Total,21.864181
1057,Total,23.692321
1058,Total,21.995483
1059,Total,22.113672
1060,Total,13.742348
1061,Total,14.874553
1062,Total,11.912183
1063,Total,14.129853
1064,Total,7.659364
1065,Total,8.752974
1066,Total,12.139709
1067,Total,9.713902
1068,Total,10.69592
1069,Total,8.380472
1070,Total,4.902944
1073,Total,8.220021
1074,Total,8.850475
1075,Total,7.803714
1078,Total,3.773014
1080,Total,11.314744
1081,Total,11.905531
1082,Total,7.728308
1083,Total,7.608804
1084,Total,9.57129
1085,Total,9.192838
1087,Total,1.717705
1088,Total,1.887381
1089,Total,3.606139
1092,Total,20.892175
1093,Total,15.955608
1094,Total,23.873142
1095,Total,22.029602
1096,Total,22.049228
1097,Total,21.709609
1098,Total,19.18818
1099,Total,17.569038
1100,Total,13.512296
1101,Total,15.711725
1102,Total,14.001628
1103,Total,11.121802
1104,Total,12.932659
1105,Total,12.057552
1106,Total,10.114619
1107,Total,7.219047
1110,Total,4.661493
1111,Total,12.473986
1112,Total,13.398924
1113,Total,8.037157
1116,Total,3.522189
1117,Total,4.344917
1119,Total,10.476206
1120,Total,9.081059
1121,Total,11.097793
1122,Total,7.546477
1123,Total,7.781363
1125,Total,1.717705
1126,Total,1.887381
1127,Total,3.606139
1129,Total,20.892175
1130,Total,14.98267
1131,Total,16.147396
1132,Total,18.204219
1133,Total,27.439365
1134,Total,17.178285
1135,Total,17.952741
1136,Total,15.625189
1137,Total,20.472106
1138,Total,21.389663
1139,Total,13.690108
1140,Total,8.399196
1141,Total,9.303273
1143,Total,0.026184
1145,Total,5.782238
1146,Total,6.298248
1147,Total,5.670207
1148,Total,4.962793
1149,Total,4.328065
1150,Total,10.632439
1152,Total,6.449077
1153,Total,5.042912
1154,Total,5.864626
1155,Total,4.552006
1156,Total,7.630671
1157,Total,8.65316
1158,Total,8.838293
1159,Total,5.708495
1160,Total,6.739668
1161,Total,6.917788
1163,Total,1.371423
1166,Total,18.999076
1167,Total,14.98267
1168,Total,16.147396
1169,Total,18.204219
1170,Total,27.439365
1171,Total,17.178285
1172,Total,17.952741
1173,Total,15.625189
1174,Total,20.472106
1175,Total,21.389663
1176,Total,13.690108
1177,Total,8.399196
1178,Total,9.303273
1181,Total,4.08549
1182,Total,7.539744
1183,Total,6.456161
1184,Total,5.601198
1185,Total,13.190793
1186,Total,4.328065
1187,Total,10.632439
1189,Total,6.449077
1190,Total,5.042912
1191,Total,5.864626
1192,Total,4.552006
1193,Total,7.630671
1194,Total,8.65316
1195,Total,8.838293
1196,Total,5.708495
1197,Total,6.739668
1198,Total,6.917788
1199,Total,21.860616
1200,Total,29.546506
1201,Total,38.705814
1202,Total,30.514356
1203,Total,19.904716
1204,Total,17.008972
1205,Total,11.168695
1206,Total,16.351022
1207,Total,14.065394
1208,Total,11.432579
1209,Total,12.557618
1210,Total,16.374553
1211,Total,15.553826
1213,Total,4.08549
1214,Total,7.539744
1215,Total,6.456161
1216,Total,5.601198
1217,Total,13.190793
1218,Total,10.926681
1219,Total,7.351862
1220,Total,4.282672
1221,Total,7.746613
1222,Total,5.292457
1223,Total,5.628657
1224,Total,8.477877
1225,Total,7.043285
1226,Total,8.885317
1227,Total,6.924858
1228,Total,7.474849
1229,Total,7.675475
1230,Total,6.622875
1231,Total,20.590801
1232,Total,43.448604
1233,Total,43.038017
1234,Total,28.302703
1235,Total,19.394519
1237,Total,0.049914
1238,Total,15.39173
1239,Total,27.091093
1240,Total,21.756973
1241,Total,14.298848
1242,Total,13.678179
1243,Total,0.023396
1244,Total,5.827942
1245,Total,7.146464
1246,Total,8.58088
1247,Total,8.703834
1248,Total,17.685169
1249,Total,12.12241
1250,Total,5.894138
1251,Total,5.806648
1252,Total,6.165535
1253,Total,6.893864
1254,Total,5.772429
1255,Total,10.873362
1256,Total,10.524602
1257,Total,11.298531
1258,Total,9.380332
1259,Total,8.101125
