OID,param,emissions
879,Total,294.067962
880,Total,132.07846
881,Total,159.285781
882,Total,561.260681
883,Total,472.710571
884,Total,231.936798
885,Total,924.550231
886,Total,108.822288
887,Total,69.961479
888,Total,73.21939
889,Total,135.548751
890,Total,174.310958
891,Total,140.411254
892,Total,76.653907
893,Total,46.618045
894,Total,10.079788
895,Total,613.455505
896,Total,695.522521
897,Total,538.639221
898,Total,630.487182
899,Total,930.158813
900,Total,938.815795
901,Total,826.542541
902,Total,892.90802
903,Total,764.855834
904,Total,538.797973
905,Total,401.982147
906,Total,441.054931
907,Total,417.731872
908,Total,547.82312
909,Total,326.310516
910,Total,277.179382
911,Total,250.809753
912,Total,301.979156
913,Total,272.317474
914,Total,465.42987
915,Total,330.414794
916,Total,270.56607
917,Total,167.157913
920,Total,280.351806
921,Total,254.872543
922,Total,423.204376
923,Total,367.970947
924,Total,401.759155
925,Total,158.686416
926,Total,247.314727
927,Total,330.476104
928,Total,201.429306
929,Total,94.175331
930,Total,62.878513
931,Total,99.589202
932,Total,78.516006
933,Total,109.348617
934,Total,70.392547
935,Total,75.119064
936,Total,17.182168
937,Total,34.622436
938,Total,563.175476
939,Total,910.224609
940,Total,982.385803
941,Total,767.769226
942,Total,777.633239
943,Total,770.926818
944,Total,713.629455
945,Total,575.65802
946,Total,626.918334
947,Total,658.745544
948,Total,561.709838
949,Total,341.228424
950,Total,284.802124
951,Total,329.445892
952,Total,404.798828
953,Total,391.673461
954,Total,363.96054
955,Total,682.079162
956,Total,254.574645
957,Total,131.842315
960,Total,86.526596
961,Total,283.644012
962,Total,315.647277
963,Total,463.588226
964,Total,393.837585
965,Total,455.082794
966,Total,400.471557
967,Total,386.702697
968,Total,922.784118
969,Total,432.277313
970,Total,131.324218
971,Total,128.679824
972,Total,85.673095
973,Total,51.815227
974,Total,91.016006
975,Total,42.201869
976,Total,39.269477
977,Total,32.85818
978,Total,10.925538
979,Total,646.222045
980,Total,730.89215
981,Total,1001.298767
982,Total,754.831848
983,Total,785.395263
984,Total,760.281555
985,Total,601.20758
986,Total,695.143493
987,Total,860.681945
988,Total,789.446044
989,Total,712.140075
990,Total,517.387573
991,Total,443.083282
992,Total,384.765258
993,Total,505.714599
994,Total,664.852661
995,Total,509.442108
998,Total,259.633697
999,Total,142.456481
1000,Total,253.098663
1001,Total,213.657226
1002,Total,253.00177
1003,Total,142.027069
1004,Total,202.976196
1005,Total,217.041778
1006,Total,391.94992
1007,Total,403.885162
1008,Total,1026.163085
1009,Total,1073.462158
1010,Total,100.083808
1011,Total,50.560672
1012,Total,20.5515
1013,Total,29.745923
1014,Total,16.450136
1015,Total,18.824748
1016,Total,748.887207
1017,Total,912.932189
1018,Total,820.425231
1019,Total,875.564453
1020,Total,948.762207
1021,Total,836.031677
1022,Total,786.568786
1023,Total,674.375427
1024,Total,655.472717
1025,Total,770.595397
1026,Total,641.85382
1027,Total,620.623596
1028,Total,499.798583
1029,Total,453.865081
1030,Total,610.06958
1031,Total,642.424926
1032,Total,559.914367
1035,Total,154.567382
1036,Total,186.410156
1037,Total,206.648574
1038,Total,191.222518
1039,Total,309.636291
1040,Total,323.963378
1041,Total,183.691635
1042,Total,204.747451
1043,Total,255.768157
1044,Total,426.058563
1045,Total,396.064758
1046,Total,563.430664
1047,Total,381.939575
1048,Total,95.136566
1049,Total,44.916458
1050,Total,12.484148
1051,Total,35.132865
1052,Total,11.896282
1053,Total,13.162441
1054,Total,684.133361
1055,Total,852.638854
1056,Total,909.32312
1057,Total,903.74707
1058,Total,1025.444458
1059,Total,1042.508056
1060,Total,843.37799
1061,Total,672.06665
1062,Total,762.299865
1063,Total,726.914184
1064,Total,622.814025
1065,Total,480.542205
1066,Total,508.262084
1067,Total,485.13034
1068,Total,528.493469
1069,Total,564.573425
1070,Total,165.622985
1072,Total,280.018341
1073,Total,371.703369
1074,Total,237.406875
1075,Total,412.557769
1076,Total,253.606246
1077,Total,266.705993
1078,Total,337.590362
1079,Total,162.395126
1080,Total,223.14389
1081,Total,344.360015
1082,Total,435.843505
1083,Total,491.740325
1084,Total,383.69046
1085,Total,497.387756
1086,Total,68.946327
1087,Total,22.378112
1088,Total,13.581535
1089,Total,23.962965
1090,Total,13.066878
1091,Total,4.813345
1092,Total,578.83612
1093,Total,977.683471
1094,Total,770.19635
1095,Total,976.453918
1096,Total,1026.072875
1097,Total,1015.638061
1098,Total,958.256164
1099,Total,826.693847
1100,Total,634.938537
1101,Total,656.981689
1102,Total,592.469726
1103,Total,633.343017
1104,Total,578.796264
1105,Total,674.904602
1106,Total,596.895874
1107,Total,298.712493
1110,Total,528.107055
1111,Total,381.798797
1112,Total,291.710998
1113,Total,414.231567
1114,Total,322.739746
1116,Total,220.659393
1117,Total,423.954742
1118,Total,181.597396
1119,Total,419.730255
1120,Total,428.170074
1121,Total,623.996215
1122,Total,406.856903
1123,Total,299.569244
1124,Total,68.547172
1125,Total,22.378112
1126,Total,13.581535
1127,Total,23.962965
1128,Total,13.066878
1129,Total,578.83612
1130,Total,887.429931
1131,Total,938.314331
1132,Total,1092.50476
1133,Total,972.889831
1134,Total,1194.062377
1135,Total,1052.138549
1136,Total,1014.063232
1137,Total,883.150024
1138,Total,1040.450317
1139,Total,698.483154
1140,Total,311.651214
1141,Total,264.708587
1142,Total,186.662963
1143,Total,195.489242
1144,Total,159.800628
1145,Total,545.081237
1146,Total,468.961151
1147,Total,523.072998
1148,Total,531.309509
1149,Total,303.129943
1150,Total,364.042236
1152,Total,353.328338
1153,Total,331.529602
1154,Total,510.63031
1155,Total,333.876617
1156,Total,467.952026
1157,Total,388.446197
1158,Total,286.39862
1159,Total,315.536346
1160,Total,330.360412
1161,Total,301.031799
1162,Total,68.547172
1163,Total,25.995248
1164,Total,18.69959
1165,Total,35.215129
1166,Total,609.828186
1167,Total,887.429931
1168,Total,938.314331
1169,Total,1092.50476
1170,Total,972.889831
1171,Total,1194.062377
1172,Total,1052.138549
1173,Total,1014.063232
1174,Total,883.150024
1175,Total,1040.450317
1176,Total,698.483154
1177,Total,311.651214
1178,Total,264.708587
1179,Total,186.662963
1180,Total,94.913009
1181,Total,335.356842
1182,Total,528.460449
1183,Total,494.634094
1184,Total,539.636108
1185,Total,513.310058
1186,Total,303.129943
1187,Total,364.042236
1189,Total,353.328338
1190,Total,331.529602
1191,Total,510.63031
1192,Total,333.876617
1193,Total,467.952026
1194,Total,388.446197
