OID,param,emissions
1029,Meat,6.096861
1030,Meat,3.92522
1031,Meat,5.660752
1032,Meat,7.73397
1035,Meat,2.243118
1036,Meat,2.43773
1037,Meat,2.336551
1038,Meat,4.617402
1039,Meat,5.309027
1040,Meat,1.922019
1041,Meat,1.965087
1042,Meat,2.960028
1043,Meat,7.744039
1044,Meat,5.991524
1045,Meat,6.721574
1046,Meat,10.075408
1047,Meat,12.412688
1048,Meat,2.55525
1049,Meat,2.100253
1050,Meat,0.327625
1051,Meat,0.170165
1052,Meat,0.225841
1053,Meat,0.243699
1054,Meat,11.819807
1055,Meat,9.343554
1056,Meat,7.94858
1057,Meat,5.289666
1058,Meat,2.77704
1059,Meat,7.460337
1060,Meat,8.02257
1061,Meat,8.493807
1062,Meat,7.081619
1063,Meat,8.005495
1064,Meat,6.101288
1065,Meat,4.96264
1066,Meat,3.82359
1067,Meat,3.547816
1068,Meat,8.883378
1069,Meat,3.648632
1070,Meat,2.139863
1072,Meat,9.119893
1073,Meat,4.528028
1074,Meat,2.088281
1075,Meat,2.091354
1076,Meat,3.811318
1077,Meat,17.317184
1078,Meat,11.880405
1079,Meat,3.742718
1080,Meat,1.667391
1081,Meat,2.57797
1082,Meat,5.286945
1083,Meat,4.141108
1084,Meat,7.371243
1085,Meat,11.501533
1086,Meat,2.339093
1087,Meat,1.041863
1088,Meat,0.346964
1089,Meat,0.250856
1090,Meat,0.275036
1091,Meat,0.428654
1092,Meat,13.40636
1093,Meat,11.386496
1094,Meat,9.913235
1095,Meat,9.971151
1096,Meat,10.592908
1097,Meat,9.474081
1098,Meat,11.841032
1099,Meat,12.833992
1100,Meat,4.633225
1101,Meat,5.383326
1102,Meat,4.562357
1103,Meat,4.274722
1104,Meat,3.50536
1105,Meat,6.13018
1106,Meat,5.279459
1107,Meat,1.327363
1110,Meat,6.633209
1111,Meat,1.753193
1112,Meat,1.984729
1113,Meat,3.944333
1114,Meat,57.971603
1116,Meat,14.973063
1117,Meat,2.913633
1118,Meat,6.242925
1119,Meat,2.455627
1120,Meat,6.92156
1121,Meat,11.043353
1122,Meat,10.339892
1123,Meat,10.658984
1124,Meat,1.638678
1125,Meat,1.041863
1126,Meat,0.346964
1127,Meat,0.250856
1128,Meat,0.275036
1129,Meat,13.40636
1130,Meat,5.769057
1131,Meat,10.036885
1132,Meat,13.175878
1133,Meat,9.899023
1134,Meat,9.416149
1135,Meat,12.745311
1136,Meat,12.144022
1137,Meat,4.876748
1138,Meat,4.330428
1139,Meat,2.079838
1140,Meat,1.943987
1141,Meat,7.78887
1142,Meat,3.855194
1143,Meat,3.150725
1144,Meat,1.305259
1145,Meat,6.004381
1146,Meat,2.353889
1147,Meat,4.245707
1148,Meat,8.977747
1149,Meat,3.088344
1150,Meat,6.241021
1152,Meat,72.146453
1153,Meat,4.4452
1154,Meat,4.381368
1155,Meat,3.733234
1156,Meat,2.430721
1157,Meat,2.586732
1158,Meat,2.363347
1159,Meat,9.22165
1160,Meat,13.556094
1161,Meat,5.651807
1162,Meat,1.638678
1163,Meat,0.830877
1164,Meat,0.732871
1165,Meat,0.948778
1166,Meat,13.96572
1167,Meat,5.769057
1168,Meat,10.036885
1169,Meat,13.175878
1170,Meat,9.899023
1171,Meat,9.416149
1172,Meat,12.745311
1173,Meat,12.144022
1174,Meat,4.876748
1175,Meat,4.330428
1176,Meat,2.079838
1177,Meat,1.943987
1178,Meat,7.78887
1179,Meat,3.855194
1180,Meat,3.161617
1181,Meat,2.438677
1182,Meat,1.97037
1183,Meat,2.45098
1184,Meat,3.279818
1185,Meat,2.006534
1186,Meat,3.088344
1187,Meat,6.241021
1189,Meat,72.146453
1190,Meat,4.4452
1191,Meat,4.381368
1192,Meat,3.733234
1193,Meat,2.430721
1194,Meat,2.586732
1195,Meat,2.363347
1196,Meat,9.22165
1197,Meat,13.556094
1198,Meat,5.651807
1199,Meat,15.206358
1200,Meat,8.10591
1201,Meat,10.761355
1202,Meat,11.141272
1203,Meat,11.299502
1204,Meat,6.985719
1205,Meat,4.896743
1206,Meat,2.258103
1207,Meat,5.910521
1208,Meat,3.376019
1209,Meat,3.003265
1210,Meat,4.806561
1211,Meat,2.584996
1212,Meat,3.161617
1213,Meat,2.438677
1214,Meat,1.97037
1215,Meat,2.45098
1216,Meat,3.279818
1217,Meat,2.006534
1218,Meat,3.485087
1219,Meat,7.587817
1220,Meat,23.403404
1221,Meat,9.62038
1222,Meat,3.457148
1223,Meat,3.907044
1224,Meat,5.69034
1225,Meat,6.943975
1226,Meat,3.20661
1227,Meat,2.467478
1228,Meat,5.147981
1229,Meat,2.425588
1230,Meat,2.860803
1231,Meat,13.145764
1232,Meat,7.633375
1233,Meat,7.19657
1234,Meat,10.308495
1235,Meat,8.348659
1236,Meat,7.303671
1237,Meat,1.93848
1238,Meat,1.793004
1239,Meat,5.688154
1240,Meat,2.291263
1241,Meat,3.315411
1242,Meat,2.13932
1243,Meat,0.879022
1244,Meat,2.434294
1245,Meat,2.96914
1246,Meat,3.367576
1247,Meat,1.985015
1248,Meat,2.882186
1249,Meat,3.479119
1250,Meat,9.754203
1251,Meat,15.966998
1252,Meat,5.560184
1253,Meat,2.21797
1254,Meat,4.782979
1255,Meat,6.636889
1256,Meat,3.194935
1257,Meat,9.397894
1258,Meat,10.962002
1259,Meat,2.466261
1260,Meat,4.702027
1261,Meat,2.774863
1262,Meat,10.014814
1263,Meat,6.111117
1264,Meat,15.066499
1265,Meat,12.78036
1266,Meat,5.234727
1267,Meat,5.243885
1268,Meat,2.563667
1269,Meat,1.835554
1270,Meat,5.654411
1271,Meat,3.941892
1272,Meat,2.566106
1273,Meat,7.479468
1274,Meat,6.025395
1275,Meat,4.385034
1276,Meat,2.157102
1277,Meat,1.074254
1278,Meat,2.160747
1279,Meat,2.025319
1280,Meat,1.745575
1281,Meat,1.476523
1282,Meat,1.605034
1283,Meat,3.90541
1284,Meat,6.971433
1285,Meat,7.319201
1286,Meat,3.615465
1287,Meat,3.56329
1288,Meat,2.279466
1289,Meat,6.335284
1290,Meat,7.225352
1291,Meat,6.590428
1292,Meat,5.518827
1293,Meat,3.678646
1294,Meat,3.820924
1295,Meat,2.473835
1296,Meat,2.189295
1297,Meat,8.997307
1298,Meat,5.322773
1299,Meat,10.025962
1300,Meat,11.815175
1301,Meat,16.528362
1302,Meat,1.686623
1303,Meat,2.443143
1304,Meat,5.648141
1305,Meat,1.247524
1306,Meat,2.485249
1307,Meat,2.542703
1308,Meat,7.689688
1309,Meat,6.597837
1310,Meat,8.762702
1311,Meat,6.441785
1312,Meat,5.994169
1313,Meat,3.130215
1314,Meat,1.454754
1315,Meat,4.391856
1316,Meat,2.015768
1317,Meat,1.836155
1318,Meat,2.043234
1319,Meat,2.459944
1320,Meat,2.615031
1321,Meat,1.787693
1322,Meat,5.795271
1323,Meat,3.944214
1324,Meat,2.26706
1325,Meat,2.867001
1326,Meat,2.542959
1327,Meat,11.789275
1328,Meat,3.309627
1329,Meat,4.447965
1330,Meat,2.128377
1331,Meat,2.664232
1332,Meat,1.752948
1333,Meat,5.356383
1334,Meat,5.049222
1335,Meat,5.118755
1336,Meat,3.194666
1337,Meat,2.099547
1338,Meat,6.037698
1339,Meat,8.317242
1340,Meat,5.548655
1341,Meat,15.214995
1342,Meat,6.299902
1343,Meat,7.876647
1344,Meat,5.590715
1345,Meat,10.346893
1346,Meat,6.305874
1347,Meat,7.279787
1348,Meat,3.509885
1349,Meat,7.127165
1350,Meat,9.987953
1351,Meat,8.859766
1352,Meat,3.818155
1353,Meat,2.278856
1354,Meat,2.005889
1355,Meat,3.100015
1356,Meat,3.441385
1357,Meat,1.697737
1358,Meat,5.793294
1359,Meat,3.44425
1360,Meat,3.858996
1361,Meat,2.308991
1362,Meat,3.52568
1363,Meat,1.965909
1364,Meat,5.696289
1365,Meat,2.244196
1366,Meat,3.357469
1367,Meat,8.09495
1368,Meat,3.679906
1369,Meat,1.122262
1370,Meat,1.111166
1371,Meat,1.890395
1372,Meat,4.053398
1373,Meat,1.561706
1374,Meat,4.705633
1375,Meat,4.14989
1376,Meat,2.92945
1377,Meat,1.316076
1378,Meat,5.912647
1379,Meat,0.898464
1380,Meat,10.316647
1381,Meat,11.847702
1382,Meat,11.332187
1383,Meat,10.852288
1384,Meat,10.348545
1385,Meat,8.466521
1386,Meat,8.554056
1387,Meat,5.503767
1388,Meat,6.109395
1389,Meat,6.535856
1390,Meat,6.612297
1391,Meat,6.920422
1392,Meat,10.438038
1393,Meat,4.517316
1394,Meat,7.917769
1395,Meat,4.29845
1396,Meat,3.885979
1397,Meat,3.021012
1398,Meat,3.381554
1399,Meat,5.202119
1400,Meat,4.89586
1401,Meat,3.434733
1402,Meat,6.727826
1403,Meat,3.002992
1404,Meat,4.202804
1405,Meat,5.910661
1406,Meat,6.356673
1407,Meat,7.449219
1408,Meat,4.389023
1409,Meat,6.374536
